Fuel Type Code,Station Name,Street Address,City,State,ZIP,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,Latitude,Longitude,EV Connector Types,Facility Type,EV Pricing
ELEC,NATIONAL GRID CHILIS GLENMONT,380 US-9W,Glenmont,NY,12077,,2,,42.603303,-73.790054,J1772,,
ELEC,NATIONAL GRID VENT CLIFTON,1220 NY-146,Clifton Park,NY,12065,,2,,42.869606,-73.823986,J1772,,
ELEC,NATIONAL GRID KOHLS CLIFTON,54 Crossing Blvd,Clifton Park,NY,12065,,2,,42.860939,-73.771285,J1772,,
ELEC,NATIONAL GRID HOMEWOOD SUITES,216 Wolf Road,Albany,NY,12205,,2,,42.725844,-73.799419,J1772,,
ELEC,NATIONAL GRID SUNY 1,135 Western Ave,Albany,NY,12203,,2,,42.659167,-73.772672,J1772,,
ELEC,NATIONAL GRID CHILIS ALBANY,60 wolf rd,Colonie,NY,12205,,2,,42.714731,-73.814118,J1772,,
ELEC,NATIONAL GRID KOHLS ALBANY,1814 Central Ave,Albany,NY,12205,,2,,42.729741,-73.851066,J1772,,
ELEC,NATIONAL GRID COVANTA ENERGY,5801 Rock Cut Rd,Jamesville,NY,13078,,2,,43.00504,-76.116311,J1772,,
ELEC,NATIONAL GRID ST LAWRENCE,40 Leigh St,Canton,NY,13617,,2,,44.58617,-75.163936,J1772,,
ELEC,NATIONAL GRID KOHLS BUFFALO,2232 Delaware Ave,Buffalo,NY,14216,,2,,42.94474,-78.870385,J1772,,
ELEC,NATIONAL GRID CHILI'S NIAGARA,1536 Military Rd,Niagara Falls,NY,14304,,2,,43.094737,-78.973192,J1772,,
ELEC,NATIONAL GRID KOHLS AMHERST,3115 Niagara Falls Blvd,Buffalo,NY,14228,,2,,43.039273,-78.820953,J1772,,
ELEC,NATIONAL GRID NEW HAMPTON INN,1305 Buckley Rd,Syracuse,NY,13212,,2,,43.094833,-76.172042,J1772,,
ELEC,NATIONAL GRID CHILISLIVERPOOL,3954 NY-31,Liverpool,NY,13090,,2,,43.184548,-76.238194,J1772,,
ELEC,NATIONAL GRID SMART HOME,941 Washington St,Buffalo,NY,14203,,2,,42.899468,-78.868659,J1772,,
ELEC,NATIONAL GRID BUFFALO ZOO,300 Parkside Ave,Buffalo,NY,14214,,2,,42.937071,-78.851964,J1772,,
ELEC,NATIONAL GRID ONONDAGA LAKE,104 Lake Dr,Liverpool,NY,13088,,2,,43.100499,-76.206647,J1772,,
ELEC,NATIONAL GRID CHILIS AMHERST,1145 Niagara Falls Blvd,Amherst,NY,14226,,2,,42.984648,-78.821984,J1772,,
ELEC,NATIONAL GRID HOLIDAY INN,2223 Canada St,Lake George,NY,12845,,2,,43.414528,-73.714398,J1772,,
ELEC,NATIONAL GRID SUNY COBLESKILL,911 Saratoga Dr,Cobleskill,NY,12043,,2,,42.670143,-74.507792,J1772,,
ELEC,NATIONAL GRID GLENS FALLS,126 South St,Glens Falls,NY,12801,,2,,43.305308,-73.649371,J1772,,
ELEC,SKIDMORE SKIDMORE,Skidmore College,Saratoga Springs,NY,12866,,2,,43.098187,-73.783673,J1772,,
ELEC,NATIONAL GRID SCHENECTADY CCC,NY-5,Schenectady,NY,12305,,2,,42.815176,-73.952875,J1772,,
ELEC,NATIONAL GRID CENTURY HOUSE,977 Loudon rd,Cohoes,NY,12047,,2,,42.771298,-73.752656,J1772,,
ELEC,NATIONAL GRID UNCLE SAM,15-25 4th street,Troy,NY,12180,,2,,42.732976,-73.689525,J1772,,
ELEC,NATIONAL GRID EMPIRE STATE,113 West Ave,Saratoga Springs,NY,12866,,2,,43.077743,-73.804522,J1772,,
ELEC,NATIONAL GRID KOHLS AMSTERDAM,120 Amsterdam commons,Amsterdam,NY,12010,,2,,42.964365,-74.189901,J1772,,
ELEC,NATIONAL GRID UNION COLLEGE,670 Liberty St,Schenectady,NY,12305,,2,,42.814021,-73.934518,J1772,,
ELEC,SOLOMON TWIN LAKES APT,1A Lakeview Drive,Clifton Park,NY,12065,,2,,42.854624,-73.768548,J1772,,
ELEC,NORTH WOOD STATION 1,700 Warren Rd,Ithaca,NY,14850,,2,,42.486806,-76.470601,J1772,,
ELEC,854ELLICOTT 854 ELLICOTT 8,854 Ellicott St,Buffalo,NY,14203,,2,,42.901641,-78.867271,J1772,,
ELEC,SCCC EAST CAMPUS 2,121 Speonk Riverhead Rd,Riverhead,NY,11901,,2,,40.87729,-72.69929,J1772,,
ELEC,NATIONAL GRID MISCI,15 Nott Terrace Heights,Schenectady,NY,12308,,1,,42.812593,-73.93316,J1772,,
ELEC,NATIONAL GRID TOPS WATERTOWN,22050 US-11,Watertown,NY,13601,,2,,43.99481,-75.90173,J1772,,
ELEC,NATIONAL GRID 1 BRIDGE PLAZA,1 Bridge PLaza,Ogdensburg,NY,13669,,2,,44.718303,-75.455798,J1772,,
ELEC,NATIONAL GRID SUNY NAVELDEAN,34 Cornell Dr,Canton,NY,13617,,2,,44.600904,-75.182876,J1772,,
ELEC,NATIONAL GRID CHADWICK MARINA,30 Central Ave,Dunkirk,NY,14048,,2,,42.487682,-79.335875,J1772,,
ELEC,CHAUTAUQUA CHAUTUAQUA,3375 E Main St,Dunkirk,NY,14048,,2,,42.464198,-79.280122,J1772,,
ELEC,NATIONAL GRID SUNY IT,Campus Loop Rd,Utica,NY,13502,,2,,43.135329,-75.227342,J1772,,
ELEC,NATIONAL GRID KOHLS OLEAN,N Barry St,Olean,NY,14760,,2,,42.081885,-78.427994,J1772,,
ELEC,NATIONAL GRID NFTA HAMBURG,3380 Big Tree Rd,Hamburg,NY,14075,,2,,42.773708,-78.861556,J1772,,
ELEC,NATIONAL GRID NIAGARA FALLS 1,350 Prospect St,Niagara Falls,NY,14303,,2,,43.086961,-79.065842,J1772,,
ELEC,NATIONAL GRID LONGWAYS DINER,23725 NY-342,Watertown,NY,13601,,2,,44.041112,-75.899785,J1772,,
ELEC,NATIONAL GRID SUNY NANOTECH,257 Fuller Rd,Albany,NY,12203,,2,,42.690456,-73.833055,J1772,,
ELEC,NATIONAL GRID NIAGARA FALLS 2,Goat Island Rd,Niagara Falls,NY,14303,,2,,43.081539,-79.070427,J1772,,
ELEC,NATIONAL GRID DAVIDSONS BREW,1043 U.S. 9,Queensbury,NY,12804,,2,,43.343451,-73.6857,J1772,,
ELEC,NATIONAL GRID NICHOLS,301 1st St,Liverpool,NY,13088,,2,,43.101581,-76.207455,J1772,,
ELEC,NATIONAL GRID COMFORT INN,1 Flint rd,Buffalo,NY,14221,,2,,42.990251,-78.790769,J1772,,
ELEC,NATIONAL GRID RIVERVIEW SOLAR,600 Riverwalk Pkwy,Tonawanda,NY,14150,,2,,43.000068,-78.91095,J1772,,
ELEC,NATIONAL GRID TOPSWILLIAMSVLL,5274 Main St,Williamsville,NY,14221,,2,,42.962402,-78.757219,J1772,,
ELEC,NATIONAL GRID HOLIDAY VALLEY,6081 US-219,Ellicottville,NY,14731,,2,,42.2618,-78.663077,J1772,,
ELEC,NATIONAL GRID BISSEL HALL,Bissel Hall,Buffalo,NY,14228,,2,,42.998555,-78.781323,J1772,,
ELEC,NATIONAL GRID JEFFERSON 1,1220 Coffeen street,Watertown,NY,13601,,1,,43.992703,-75.932701,J1772,,
ELEC,PUBLIC RESTROOM WOODSTOCK COMME,10 Rock City Rd Chamber of Commerce,Woodstock,NY,12498,,2,,42.041481,-74.117992,J1772,,
ELEC,PUBLIC RESTROOM WOODSTOCK COMMU,56 Rock City Rd Woodstock Community Ctr.,Woodstock,NY,12498,,2,,42.044798,-74.118166,J1772,,
ELEC,HUNTER LOT MAMARONECK,141 Prospect Ave,Mamaroneck,NY,10543,,2,,40.949583,-73.735136,J1772,,
ELEC,COMFORT INN COMFORT INN,156 Sacandaga Rd,Scotia,NY,12302,,2,,42.83427,-73.969972,J1772,,
ELEC,HASLETT PARK STATION 01,35 Main St,Fort Plain,NY,13339,,2,,42.931182,-74.62216,J1772,,
ELEC,CHATHAM EVC CHATHAM,51 Railroad Ave,Chatham,NY,12037,,2,,42.363258,-73.594529,J1772,,
ELEC,NORDEN LOFTS NORDEN LOFTS 1,121 Westmoreland Ave,White Plains,NY,10606,,2,,41.027494,-73.777716,J1772,,
ELEC,KINGSTON CORNELL ST. LOT,Saccoman Ln,Kingston,NY,12401,,2,,41.929587,-74.002941,J1772,,
ELEC,NATIONAL GRID CHILIS CLIFTON,5 Morthside Drive,Clifton Park,NY,12065,,2,,42.863462,-73.771907,J1772,,
ELEC,KINGSTON VISITORS CENTER,2 Broadway,Kingston,NY,12401,,2,,41.918516,-73.982758,J1772,,
ELEC,KINGSTON TR GALLO PARK,95 Dock St TR Gallo Waterfront Park,Kingston,NY,12401,,2,,41.917631,-73.983671,J1772,,
ELEC,ITHACA VISITORS COLLEGE CIRCLE,College Cir,Ithaca,NY,14850,,2,,42.411718,-76.500837,J1772,,
ELEC,RPI 1 RPI 1,2 Colvin Cir,Troy,NY,12180,,2,,42.731386,-73.669086,J1772,,
ELEC,U OF R GOERGEN CENTER,730 Library Rd,Rochester,NY,14627,,2,,43.129952,-77.629051,J1772,,
ELEC,U OF R HELEN WOOD HALL,255 Crittenden Blvd,Rochester,NY,14620,,2,,43.1209,-77.625625,J1772,,
ELEC,4TH & LAFAYETTE FAST CHARGER 01,402 Lafayette St,Jamestown,NY,14701,,,1,42.096388,-79.245617,CHADEMO J1772COMBO,,
ELEC,NORTHLAND 2,683 Northland Ave,Buffalo,NY,14211,,2,,42.917819,-78.834371,J1772,,
ELEC,GLOVERS PARKING STATION 2,85 Mill Rd,Westhampton Beach,NY,11978,,2,,40.81219,-72.643446,J1772,,
ELEC,JLRWHITEPLAINS SHOP 01,295 E Main St,Elmsford,NY,10523,,1,,41.047761,-73.806101,J1772,,
ELEC,PPC STATION 2,Point Place Casino 450 St Route 31,Bridgeport,NY,13030,,2,,43.153646,-75.965958,J1772,,
ELEC,SIBLEY SQUARE MORTIMER FL3 LS,83 Mortimer St,Rochester,NY,14604,,2,,43.157718,-77.606969,J1772,,
ELEC,EV CHARGE460 STATION1,460 S Broadway,Tarrytown,NY,10591,,2,,41.060996,-73.861525,J1772,,
ELEC,COE ITC SYRACUSE UNIV,727-799 E Washington St,Syracuse,NY,13210,,2,,43.049634,-76.141079,J1772,,
ELEC,TOWN OF BABYLON TOWN ANNEX 2,281 Phelps Ln,North Babylon,NY,11703,,1,,40.727922,-73.330925,J1772,,
ELEC,TOWN OF BABYLON TOWN HALL 2,N Jefferson Ave,Lindenhurst,NY,11757,,1,,40.704729,-73.375555,J1772,,
ELEC,TOWN OF BABYLON PHELPS LANE 1,151 Phelps Ln,North Babylon,NY,11703,,1,,40.725474,-73.331427,J1772,,
ELEC,TOWN OF BABYLON OVERLOOK 2,100 Ocean Pkwy,Babylon,NY,11702,,1,,40.63372,-73.333663,J1772,,
ELEC,TOWN OF BABYLON TANNER PARK 1,Tanner Park,Amityville,NY,11701,,1,,40.656891,-73.39625,J1772,,
ELEC,JLRWHITEPLAINS STATION 01,265 east Main Street,White Plains,NY,10601,,1,,41.034269,-73.764702,J1772,,
ELEC,TOWNOFHEMPSTEAD EAST MARINA 1N,1501 Lido Blvd,Point Lookout,NY,11569,,2,,40.592463,-73.584309,J1772,,
ELEC,BARD ALMNCT FISHER CENTER,Robbins Rd,Tivoli,NY,12583,,2,,42.031453,-73.904186,J1772,,
ELEC,PANYNJ LGA WEST 1,LGA West Garage LaGuardia Airport,Flushing,NY,11371,,1,,40.773116,-73.874977,J1772,,
ELEC,TOWN OF BABYLON TOWN HALL 1,N Indiana Ave,Lindenhurst,NY,11757,,1,,40.703615,-73.376144,J1772,,
ELEC,PANYNJ LGA WEST 3,LGA West Garage LaGuardia Airport,East Elmhurst,NY,11371,,1,,40.773009,-73.875324,J1772,,
ELEC,WATERCLUB2582 GARAGE 2 CHARGE,36 Pine Street,Poughkeepsie,NY,12601,,2,,41.698847,-73.937505,J1772,,
ELEC,HOLT1 HOLT,671-699 W State St,Ithaca,NY,14850,,2,,42.439069,-76.510104,J1772,,
ELEC,CLAY STATION TOWN OF CLAY,4401 NY-31,Clay,NY,13041,,2,,43.18702,-76.208299,J1772,,
ELEC,K&H STATION 1 KELLY & HAYES,66 Southern Blvd,Nesconset,NY,11767,,2,,40.853892,-73.159923,J1772,,
ELEC,STRAND THEATRE THE STRAND,3092 NY-28,Old Forge,NY,13420,,2,,43.710848,-74.972152,J1772,,
ELEC,BATAVIA DOWNS BATAVIA DOWNS,8323-8325 Park Rd,Batavia,NY,14020,,2,,43.008683,-78.206055,J1772,,
ELEC,OSSINING TOWN RYDER PARK,Ryder Park 43 Morningside Drive,Ossining,NY,10562,,2,,41.166687,-73.827925,J1772,,
ELEC,CITY OF ITHACA DRYDEN,118 Dryden Rd,Ithaca,NY,14850,,2,,42.442142,-76.486112,J1772,,
ELEC,OSSINING TOWN LOUIS ENGEL,Louis Engel Park (Waterfront Park) 161-185 We,Ossining,NY,10562,,2,,41.156094,-73.86964,J1772,,
ELEC,OSSINING TOWN CEDAR LANE,Cedar Lane Park 235 Cedar Lane,Ossining,NY,10562,,2,,41.191609,-73.854692,J1772,,
ELEC,VILLAGE HF HGHLAND FALLS,378-390 Main St,Highland Falls,NY,10928,,2,,41.37257,-73.964104,J1772,,
ELEC,WOODLAWN GARAGE SARATOGA,17-21 Division St,Saratoga Springs,NY,12866,,2,,43.081886,-73.786524,J1772,,
ELEC,WILLIAMSVILLE VILLAGE HALL 1,5565 Main St,Williamsville,NY,14221,,2,,42.961981,-78.745451,J1772,,
ELEC,CDTA DEFREESTVILLE,649 Bloomingrove Dr,Rensselaer,NY,12144,,2,,42.65268,-73.696239,J1772,,
ELEC,E.H. VILLAGE LONGTERMLOT1,2 Gingerbread Ln,East Hampton,NY,11937,,2,,40.963082,-72.192633,J1772,,
ELEC,210 HANCOCK STATION 1,423 1st St,Ithaca,NY,14850,,2,,42.448275,-76.503354,J1772,,
ELEC,STATION PC VILLA ROMA,219-249 Villa Roma Rd,Callicoon,NY,12723,,2,,41.760472,-74.974674,J1772,,
ELEC,DMV PARKING LOT JOHNSTOWN,227 W Main St,Johnstown,NY,12095,,2,,43.006616,-74.375423,J1772,,
ELEC,CITY OF ITHACA SENECA STREET,202 NY-79,Ithaca,NY,14850,,2,,42.440667,-76.496214,J1772,,
ELEC,5TH AVE 5TH AVE TROY,1713 5th Ave,Troy,NY,12180,,2,,42.730522,-73.68806,J1772,,
ELEC,SULLIVAN CENTER ROCK HILL,270-277 Rock Hill Dr,Rock Hill,NY,12775,,2,,41.623169,-74.590722,J1772,,
ELEC,TOWNHALLSTATION HILLSDALE,2609 NY-23,Hillsdale,NY,12529,,2,,42.179557,-73.526568,J1772,,
ELEC,UTICA CITY HALL CITY OF UTICA,1 Kennedy Plaza,Utica,NY,13502,,2,,43.101554,-75.235544,J1772,,
ELEC,CHEEKTOWAGA CHEEKTOWAGA,211 Ridge Park Ave,Cheektowaga,NY,14225,,2,,42.913478,-78.789878,J1772,,
ELEC,TOWN OF AURORA AURORA,113 King St,East Aurora,NY,14052,,2,,42.764935,-78.613315,J1772,,
ELEC,ITHACA VISITORS ITHACA COLLEGE,Conservatory Dr,Ithaca,NY,14850,,2,,42.420935,-76.500084,J1772,,
ELEC,2600 6TH AVE JOHNSTONE 2600,102 Jay St,Troy,NY,12180,,2,,42.741815,-73.682387,J1772,,
ELEC,HUNTER MOUNTAIN HUNTER,82 Liftside Dr,Hunter,NY,12442,,2,,42.205127,-74.212669,J1772,,
ELEC,LIBRARY 1 HERKIMER,245 N Main St,Herkimer,NY,13350,,2,,43.027471,-74.988937,J1772,,
ELEC,OLD TOWN HALL CAROLINE,21-23 Midline Rd,Slaterville Springs,NY,14881,,2,,42.394245,-76.35049,J1772,,
ELEC,STATION 1 @ VIL VICTOR,70 E Main St,Victor,NY,14564,,2,,42.981755,-77.40836,J1772,,
ELEC,MAIN LIBRARY SCHENECTADY,99 Clinton St,Schenectady,NY,12305,,2,,42.815247,-73.937702,J1772,,
ELEC,VILLAGE HALL WELCOME CENTER,12-40 Water St,Brockport,NY,14420,,2,,43.215696,-77.937193,J1772,,
ELEC,CAYUGA STATION ALL PRO GARAGE,235 S Cayuga St,Ithaca,NY,14850,,2,,42.437359,-76.498744,J1772,,
ELEC,MONTGOMERY COUN MONTGOMERY CNTY,200 Clark Dr,Fultonville,NY,12072,,2,,42.934542,-74.332317,J1772,,
ELEC,BETHEL BETHEL,3586 State Rte 55,Kauneonga Lake,NY,12749,,2,,41.685982,-74.830789,J1772,,
ELEC,HOTEL INN AT THE FALL,50 Red Oaks Mill Rd,Poughkeepsie,NY,12603,,2,,41.654736,-73.870968,J1772,,
ELEC,ULYSSES TOWN ULYSSES,10 Elm St,Trumansburg,NY,14886,,2,,42.541251,-76.661435,J1772,,
ELEC,EVCHARGE BEACH LOT,Taughannock State Park Access Rd,Trumansburg,NY,14886,,2,,42.544649,-76.596445,J1772,,
ELEC,BCC BROOKTONDALE,528 Valley Rd,Brooktondale,NY,14817,,2,,42.380747,-76.393341,J1772,,
ELEC,BARD ALMNCT MONTGOMERY,9 Gardener Way,Red Hook,NY,12571,,2,,42.011357,-73.916662,J1772,,
ELEC,STATION 1 SCRIBNERS,13 Scribner Hollow Rd,Hunter,NY,12442,,2,,42.203996,-74.196529,J1772,,
ELEC,ELECTRIC CAT CATSKILL DISTIL,2037 Nys Hwy 17b,Bethel,NY,12720,,2,,41.684274,-74.877327,J1772,,
ELEC,PARKING GARAGE1 PARKING GARAGE,1 Lincoln St,Auburn,NY,13021,,2,,42.930293,-76.567186,J1772,,
ELEC,BEDFORD_EV JAY ST LOT,2-42 Jay St Jay Street Lot,Katonah,NY,10536,,2,,41.259179,-73.682656,J1772,,
ELEC,BEDFORDEV METRO NORTH RR1,11 Railroad Ave,Bedford Hills,NY,10507,,2,,41.237361,-73.700105,J1772,,
ELEC,BEDFORDEV TOWN HALL,321 Bedford Rd.,Bedford Hills,NY,10507,,2,,41.23982,-73.699073,J1772,,
ELEC,ICE RINK ICE RINK,6 Small World Ave,Saugerties,NY,12477,,2,,42.090708,-73.951019,J1772,,
ELEC,BEDFORDEV MEMORIAL PARK 2,60 Haines Rd.,Bedford Hills,NY,10507,,2,,41.234114,-73.706621,J1772,,
ELEC,BEDFORD_EV KATONAH LOT 1,70 Katonah Ave.  Lot 1,Katonah,NY,10536,,2,,41.259809,-73.683831,J1772,,
ELEC,BEDFORDEV MEMORIAL PARK 1,65 Greenwich Rd,Bedford,NY,10506,,2,,41.197058,-73.644729,J1772,,
ELEC,SCHENECTADY CENTRAL PARK,PTL Arthur Chaires Ln,Schenectady,NY,12309,,2,,42.799875,-73.908554,J1772,,
ELEC,SCHENECTADY CITY HALL,500-530 Liberty St,Schenectady,NY,12305,,2,,42.814348,-73.939017,J1772,,
ELEC,SCHENECTADY ERIE BLVD,154 Erie Blvd,Schenectady,NY,12305,,2,,42.813077,-73.945836,J1772,,
ELEC,MUNICIPAL EVSE PARK STREET 1,50-54 Park St,Glens Falls,NY,12801,,2,,43.30791,-73.644584,J1772,,
ELEC,STATE ROUTE 42 THOMPSON TOWN H,4052 NY-42 Town Hall,Monticello,NY,12701,,2,,41.668821,-74.672147,J1772,,
ELEC,24 STATE STREET PITTSFORD,14 State St,Pittsford,NY,14534,,2,,43.09121,-77.514398,J1772,,
ELEC,STONY BROOK UNV AERTC 1,1000 Innovation Road,Stony Brook,NY,11790,,2,,40.904154,-73.134871,J1772,,
ELEC,CITYOFGLEN COVE PULASKI ST GARG,9 Glen Street,Glen Cove,NY,11542,,2,,40.864321,-73.631261,J1772,,
ELEC,ULSTER COUNTY DSS 1,1 Development Court,Kingston,NY,12401,,2,,41.948038,-73.996345,J1772,,
ELEC,ULSTER COUNTY CARR BUILDING,5 Pearl St,Kingston,NY,12401,,2,,41.932591,-74.016136,J1772,,
ELEC,TIOGA HOTEL CASINO 1,NY-17,Nichols,NY,13812,,2,,42.024208,-76.41078,J1772,,
ELEC,VILLAGE HALL STATION,49 State St,Brockport,NY,14420,,2,,43.214395,-77.936224,J1772,,
ELEC,SHELTER ISLAND STATION 1,2-6 E Thomas St,Shelter Island,NY,11964,,2,,41.069794,-72.338548,J1772,,
ELEC,COHOES STATION 2,97 N Mohawk St,Cohoes,NY,12047,,2,,42.791645,-73.71457,J1772,,
ELEC,COHOES STATION 1,18 White St,Cohoes,NY,12047,,2,,42.772415,-73.701065,J1772,,
ELEC,COHOES STATION 3,65 Remsen St,Cohoes,NY,12047,,2,,42.775368,-73.70135,J1772,,
ELEC,EVCS1 CANANDAIGUA,105 S Main St,Canandaigua,NY,14424,,2,,42.886636,-77.279259,J1772,,
ELEC,FAYETTEVILLE FAYETTEVILLE,205 Brooklea Dr,Fayetteville,NY,13066,,2,,43.031004,-76.01247,J1772,,
ELEC,MUNI PARKIN LOT VILLAGE GENESEO,5 Chestnut St,Geneseo,NY,14454,,2,,42.795196,-77.816084,J1772,,
ELEC,NATIONAL GRID CLARKSON U,8 Clarkson Ave,Potsdam,NY,13676,,2,,44.66277,-74.998241,J1772,,
ELEC,NATIONAL GRID VENTLATHAM,207 Troy Schenectady Rd,Watervliet,NY,12189,,2,,42.74012,-73.731328,J1772,,
ELEC,GLENWOOD MGMT BRISTOL GARAGE,300 E 56th St,New York,NY,10022,,2,,40.758153,-73.965302,J1772,,
ELEC,STATION 1 TOWN OF LG,20 Old Post Rd,Lake George,NY,12845,,2,,43.431325,-73.717171,J1772,,
ELEC,MUNICIPAL LOT VOH LOT,20 Payne St,Hamilton,NY,13346,,2,,42.827,-75.542481,J1772,,
ELEC,WYOMING COUNTY STATION 1,23 W Buffalo St,Warsaw,NY,14569,,2,,42.740624,-78.133705,J1772,,
ELEC,VILLAGE STATION VILLAGE OF LG,15-21 James St,Lake George,NY,12845,,2,,43.424217,-73.715238,J1772,,
ELEC,I-SQUARE NORTH IMAGINE,11 Stranahan Park,Rochester,NY,14617,,2,,43.210151,-77.597872,J1772,,
ELEC,CASE CENTER LOT CASE LOT,Case Center Dr,Saratoga Springs,NY,12866,,2,,43.096185,-73.786437,J1772,,
ELEC,COMMCTR NEW PALTZ TOWN,Veterans Dr,New Paltz,NY,12561,,2,,41.756382,-74.081041,J1772,,
ELEC,NATIONAL GRID DIEFENDORF HALL,Diefendorf Loop,Buffalo,NY,14215,,2,,42.952295,-78.817859,J1772,,
ELEC,GOSHEN EVCS #1A STATION 1,128 W Main St,Goshen,NY,10924,,2,,41.40195,-74.32651,J1772,,
ELEC,GREATNECK PLAZA PLAZA CENTER,2 Gussack Plaza,Great Neck,NY,11022,,2,,40.787424,-73.729999,J1772,,
ELEC,ROSENDALE WILLOW KILN,382 Main St,Rosendale,NY,12472,,2,,41.844954,-74.081459,J1772,,
ELEC,MAIN 2ND FLOOR 1 GW,1133 Route 414 Parking Garage,Waterloo,NY,13165,,2,,42.969486,-76.845263,J1772,,
ELEC,ROC SMART PHONE LOT,Airport Rd,Rochester,NY,14624,,2,,43.129664,-77.669158,J1772,,
ELEC,COHEN BROTHERS 475 PARK AVE S,475 Park Ave S,New York,NY,10016,,1,,40.745372,-73.982107,J1772,,
ELEC,COHEN BROTHERS 750 LEXINGTON,750 Lexington Ave,New York,NY,10022,,1,,40.762898,-73.968327,J1772,,
ELEC,MAIN DEL LAGO 1ST FL,1133 NY-414,Waterloo,NY,13165,,2,,42.969966,-76.845282,J1772,,
ELEC,BLUE HILL PLAZA STATION 1,1 Blue Hill Plaza,Pearl River,NY,10965,,2,,41.0477,-74.006621,J1772,,
ELEC,LEARYS 1 LEARY'S 1,3256 Monroe Ave,Rochester,NY,14618,,1,,43.104502,-77.539475,J1772,,
ELEC,DEPAULA DEPAULA EV CHAR,785 Central ave,Albany,NY,12206,,2,,42.678992,-73.788534,J1772,,
ELEC,WARWARSING LIPPMAN CHARGER,Landfill Road,Kerhonkson,NY,12446,,2,,41.762012,-74.354353,J1772,,
ELEC,PARKING GARAGE STATION 2,15 Bank St,White Plains,NY,10606,,2,,41.031107,-73.774648,J1772,,
ELEC,NATIONAL GRID BONNER HALL.,Putnam Way,Buffalo,NY,14228,,2,,43.001813,-78.788469,J1772,,
ELEC,TRANSITION HOBART,11 Cornell Ave,Hobart,NY,13788,,2,,42.37219,-74.667225,J1772,,
ELEC,QUEENS COLLEGE NS1-STATION2,153-23 61st Rd,Queens,NY,11367,,2,,40.738866,-73.817146,J1772,,
ELEC,TRANSITION MARGARETVILLE,48 Walnut St,Margaretville,NY,12455,,2,,42.148731,-74.649075,J1772,,
ELEC,TRANSITION DELHI,39 Elm St,Delhi,NY,13753,,2,,42.273618,-74.917881,J1772,,
ELEC,CT ROCHESTER CTR GARAGE,655 Elmwood Ave,Rochester,NY,14620,,2,,43.124269,-77.621274,J1772,,
ELEC,NATIONAL GRID TONOWANDA,200 Niagara St,Tonawanda,NY,14150,,2,,43.019109,-78.886973,J1772,,
ELEC,COHEN BROTHERS E 54TH ST 01,3 E 54th St,New York,NY,10022,,1,,40.760959,-73.974649,J1772,,
ELEC,RIT EV CHARGING D LOT SOUTH STA,Clark Drive,Rochester,NY,14623,,2,,43.086058,-77.673355,J1772,,
ELEC,DOUBLETREEHOTEL DC FAST CHARGER,455 S Broadway,Tarrytown,NY,10591,,,1,41.061411,-73.862829,J1772COMBO,,
ELEC,RIVERHEAD RIVER 2 #2,1947 Old Country Road,Riverhead,NY,11901,,2,,40.919681,-72.712569,J1772,,
ELEC,SHINEMAN SOUTH SHINEMAN 01GW,309 Washington Blvd SUNY Oswego PERMIT REQUIR,Oswego,NY,13126,,2,,43.454505,-76.537791,J1772,,
ELEC,STOP SHOP HAMPTON BAY 01,194 W Montauk Hwy,Hampton Bays,NY,11946,,,1,40.875588,-72.539078,J1772COMBO,,
ELEC,STONY BROOK UNV ESS,Campus Dr,Stony Brook,NY,11790,,2,,40.914369,-73.125742,J1772,,
ELEC,DEER PARK TANGER EV 4,152 The Arches Cir,Deer Park,NY,11729,,2,,40.762409,-73.30568,J1772,,
ELEC,PANYNJ LGA E GARAGE C1,East Garage E End Rd LaGuardia Airport,New York,NY,11371,,2,,40.77033,-73.865683,J1772,,
ELEC,EDISONPARKFAST LOC # 75,92 Livingston St,new york,NY,11201,,1,,40.69092,-73.990464,J1772,,
ELEC,EDISONPARKFAST LOC #250 #2,451 Ninth Ave,New York,NY,10018,,1,,40.754611,-73.995971,J1772,,
ELEC,MASSENA_EV MUNI PARKING,21-25 Andrews St,Massena,NY,13662,,2,,44.931757,-74.893984,J1772,,
ELEC,TUCKAHOE#1 STATION#1,44 Crescent Pl,Tuckahoe,NY,10707,,2,,40.958404,-73.819575,J1772,,
ELEC,BMW CAR SHARING THE SOLAIRE ST1,20 River Terrace,New York,NY,10282,,,1,40.716305,-74.016194,J1772COMBO,,
ELEC,HABBERSTAD BMW HUNTINGTON 01,959 E Jericho Turnpike,Huntington Station,NY,11746,,2,,40.835827,-73.374542,J1772,,
ELEC,DORSCHEL VW VW_408149,3817 W Henrietta Rd,Rochester,NY,14623,,2,,43.077718,-77.644172,J1772,,
ELEC,MAGUIRE VW VW_408158_A,370 Elmira Rd,Ithaca,NY,14850,,2,,42.422426,-76.517437,J1772,,
ELEC,BASIL VW VW_408303_A,6179 S Transit Rd,Lockport,NY,14094,,2,,43.122587,-78.695547,J1772,,
ELEC,SCHENECTADY LIBERTY-YATES,17 Broadway,Schenectady,NY,12305,,2,,42.815406,-73.940711,J1772,,
ELEC,LEGEND VW VW_408126_A,158 Merrick Rd,Amityville,NY,11701,,2,,40.671178,-73.415823,J1772,,
ELEC,RIVERHEAD BAY VW_408150_A,1521 Old Country Rd,Riverhead,NY,11901,,2,,40.925695,-72.692471,J1772,,
